Names,0.5 %,99.5 %
Intercept,-2.39815413044016,2.25399218522536
money,-0.00464494389242494,0.0238010916609289
sex,-1.29090927509368,0.992893770345661
love,1.11317095899089,2.72538718704941
work,-0.0679332865363594,1.02009092226805
